City,Description,Title,URL,Price,Condition
Manchester,"
Grey and white refurbished dining table. Would work as a craft room table as well. Table legs are removeable for easy transporting. 
Size: L 48"" x W 30"" x H 29 1/2""
CASH ONLY. Pick up only.    ",Grey & White Kitchen Table,https://nh.craigslist.org/fuo/6167060714.html,$40,excellent
Manchester,"
Over the toilet space saver cabinet. Has one shelf on inside of cabinet. Leans a little as seen in photos (doors aren't perfectly level) but would prob level off if secured to the wall and wooden bar was attached at bottom behind the toilet. Not perfect condition but great for additional storage in small spaces 
CASH ONLY    ",Bathroom Storage,https://nh.craigslist.org/fuo/6166990467.html,$10,fair
"Salem, NH","
Selling a marble topped bar and curio.  Asking only $50.  It is in great shape.    ",Marble Topped Bar and Curio,https://nh.craigslist.org/fuo/6172118355.html,$50,like new
"Bedford, NH","
In great condition.    ",Two End Tables,https://nh.craigslist.org/fuo/6172124298.html,$30,excellent
Harts Location,"
Solid oak roll top desk, 57"" width X 54"" height X 33"" depth, with a variety of drawers and compartments on top and one file drawer on bottom. In excellent condition. Call with inquiries ",Wooden Roll Top Desk,https://nh.craigslist.org/fuo/6172127062.html,$550,excellent
Greenville nh,"
Selling my bobs love seat couch electric power RECLINER.
ALWAYS COVERED with walmart couch cover SINCE NEW!!!!!!!!!!!!!!
Since it was covered THE COVER WORE SOME LEATHER UNDERNEATH.
Barely used it to recline used it as a sofa!!  Length is 70 inches!!
ALL POWER MOTORS WORK!!!!!!!!!!!
From SMOKE FREE home!!!!!!
cell    ",SMOKE FREE **  electric POWER RECLINER bobs love seat couch,https://nh.craigslist.org/fuo/6159501974.html,$50,good
"Manchester, NH","
Child's maple wood rocking chair.  Chair would need refinishing, but otherwise in good condition.  The back of the chair comes off and would need to be glued.    ",Child's Maple Rocking Chair,https://nh.craigslist.org/fuo/6152972583.html,$15,good
,"
Couch and loveseat 82 inches or the  couch and 52 inches Loveseat color medium Tan    ",Couch and love seat,https://nh.craigslist.org/fuo/6172115247.html,$125,good
Hudson,"
3 piece entertainment center Maple great shape $100
Kitchen table with 1 leaf and 4 chairs $50
Kitchen table 2 leafs and 6 chairs $50 
Blue sofa 2 reclining ends $50  
Love seat double reclining $50 
Microwave cart $25
                                                                           ***$275 TAKES IT ALL***    ","Moving, multiple items for sale",https://nh.craigslist.org/fuo/6172129555.html,,good
Hampton,"
I have two sofas .
Length  60""
Width    35""
Height  26""
Color - Soft pastels ( cream, beige, blue ).
No rips, tears or spots. Smoke free home.
The price is $200.00 for both.",Sofas (2),https://nh.craigslist.org/fuo/6157780783.html,$200,like new
Concord,"
6 Foot Long Folding Table
In good, sturdy, clean condition.  From a non-smoking home.
If the ad is up, it is still available. If you don't hear back from me, please check your spam folder. Unfortunately, legitimate craigslist emails sometimes end up there. I always write back.
xlizziex    ",6ft Long Folding Table,https://nh.craigslist.org/fuo/6172130875.html,$40,good
Lakeport,"
Black sleek TV stand / entertainment center.
Hide away the DVD player or game systems & games.
23"" high off floor. 47"" long. 20"" deep.
A nice piece to sit your tv on, or underneath the wall.    ",Black TV stand / Entertainment center cabinet,https://nh.craigslist.org/fuo/6161044074.html,$150,excellent
Concord,"
Antique Chairs for sale .
Nichols and Stone Gardner Mass.
Good condition.
3 Chairs seats are 17-1/2"" wide X 16"" deep X 17-1/2"" to top of seat and 32-1/2"" to top of back
$10.00 each or BO can pick up in Concord.
Call 
 
Jerry
DO NOT TEX OR E-MAIL ME I AM NOT 13 YEARS OLD.    ",Antique Chairs for sale,https://nh.craigslist.org/fuo/6134135335.html,$10,good
"Tyngsboro, MA","
Original cost - $350 - Well-constructed wood futon.  This is a nice looking piece of furniture as a couch and easily moves to a super comfy double bed when needed.  Heavy duty, well made.  In great condition.  Mattress is extra plush and thick. Black wood frame, oatmeal colored mattress. Must be able to pick up - will take 2 people and truck or van.    ",Futon For Sale,https://nh.craigslist.org/fuo/6167797329.html,$150,excellent
Laconia,"
Metal Futon Bunk Bed. Color is red and in good shape. Currently bed is disassembled and in storage.  Needs new bottom futon mattress. Many websites including Amazon sell futon mattress. Top twin mattress stored in plastic and goes with sale if wanted.
PLEASE NOTE:  Picture is not of actual sale item since it is disassembled and in storage.  Picture is only intended to show style of item. No noticeable difference between picture and actual item.    ",Metal Futon Twin/Full Bunk Bed,https://nh.craigslist.org/fuo/6172155996.html,$50,good
,"
Antique oak side board with brass handles. Very pretty piece of furniture with multiple uses. Needs a little glue or nail on the bottom cabinet doors due to age. Wood is thick and in very good shape. Must be able to pick up in Tyngsboro - 2 people and truck, van needed.    ",Oak Side Board,https://nh.craigslist.org/fuo/6167805133.html,$275,good
Northfield-Tilton,"
I'm selling my Bob's Supernova Power Reclining Couch. Purchased it in January, and it remains in perfect condition!  
- Reclines at the push of a button. 
- Has a USB port in each arm to charge electronics.
- Easily detaches into 4 pieces for easy moving. 
- Approximately 87 inches long.
I paid $799 for it, in asking $625 or best offer. It's a wonderful couch, but I'm trying to downsize. Buyer is responsible for pick up.    ",Bob's Supernova Power Recliner,https://nh.craigslist.org/fuo/6172156282.html,$625,like new
"Manchester, NH","
We are moving and selling our Love seat from a smoke and pet free home, I am asking $25 so it will sell fast, I was going to keep it but don't have room for it now, it is in very good condition, You can call or e-mail me, 
PS: I DO NOT TEXT, SORRY    ",loveseat,https://nh.craigslist.org/fuo/6139585637.html,$25,excellent
Exeter,"
Oxford Pendaflex metal hanging file frames for legal size (15"" wide) hanging folders.
18 ends (for 9 file cabinet / filing cabinet drawers) and 21 rods (3 extra). Rods are ~26.5"" but are scored for easy break off if you need them shorter.
Heavy metal, Made in USA.
Old but in great shape.    ",Pendaflex hanging file frames-Legal size - for 9 file cabinet drawers,https://nh.craigslist.org/fuo/6131416318.html,$20,excellent
North Reading,"
1'' Thick Foam Padded Seat, Commercial Grade Folding Chair 
Constructed of 22mm x 1.2mm Round Steel Pipe, Folds for organized storage,
Beige Fabric Upholstered Seat and Back
When not in use, the commercial-grade foldable chair can be folded and stored conveniently.
Crafted with a double hinged mechanism and V-tip stability caps, the Hercules folding chair will provide many years of reliable performance. Additionally, this piece of furniture comes with non-marking plastic floor guards so you can use it on carpeted surfaces and uncarpeted floors alike without concern.
It features a triple-braced frame for added support and safety.    ",Hercules Padded Folding Chair 4 Pack in Unopened Box,https://nh.craigslist.org/fuo/6150484962.html,$80,new
Merrimack,"
Selling a king size bed frame. The wood posts, metal background and unique design make this a perfect addition for your bedroom. 
Originally purchased less than a year ago for $350, asking for $200 now. Mattress not included.    ",King bed frame,https://nh.craigslist.org/fuo/6172183635.html,$200,excellent
Nottingham,"
Like new condition butcher block island. Great for large kitchens.    ",Butcher block island with drawer and shelving,https://nh.craigslist.org/fuo/6172180355.html,$210,excellent
,"
Solid oak bookshelf. Has 6 adjustable shelves. 
7ft. high by 3ft. wide.  10 inches deep.
2 units are available.  $300 each.    ",Oak Bookshelf,https://nh.craigslist.org/fuo/6172185116.html,$300,like new
Amherst,"
Steel adjustable bed rails, $25.00.  Fits twin or full bed.  Used at most a month.  We moved here from Ohio and bought mattresses and rails from Sleepy's. The kids picked bedroom furniture that doesn't require rails.  These are basically new.  From smoke free and pet free home.  
The picture shows two sets.  I sold one set and have one set left.  Come and get a bargain!    ",Adjustable Steel Bed Rails,https://nh.craigslist.org/fuo/6154324009.html,$25,like new
,"
Upholstered chair rocks back and forth and swivels. Smoke free house.
31"" wide x 38"" tall x34"" deep    ",Living Room Chair,https://nh.craigslist.org/fuo/6172185726.html,$125,like new
Amherst,"
Adjustable steel bed rails, $25.00.  Fits a twin or full.   Barely used, maybe 1 month.  Bought new furniture that doesn't require rails. Listed price is less than 1/2 of just one bedrail.  Come and get a bargain!  
Non smoking and pet free home.
Picture shows two sets...I sold one, have one left.    ",Bed Rails - Twin or Full,https://nh.craigslist.org/fuo/6155834162.html,$25,like new
Hudson,"
Pre-owned in good condition, just used for a year 80 takes it away 5 ft    ",Chocolate Brown Leather Tufted Chaise,https://nh.craigslist.org/fuo/6172186631.html,$80,good
Concord,"
$30-  Tall dresser. H-53""x W-17.5 x L -21""
$30- Matching  Queen sleigh bed frame.    ",Tall dresser & sleigh bed frame,https://nh.craigslist.org/fuo/6172193835.html,$60,excellent
Manchester,"
Two leather chairs and two wooden tables. In great condition. Perfect for professional office or waiting room. 377-6895    ",Pair of End Tables and Chairs,https://nh.craigslist.org/fuo/6142880568.html,$150,excellent
Manchester NH,"
BRAND NEW TV OR ANYTHING TABLE 
SOLID PINE 
36""L X 16""W X 18"" TALL 
BEAUTIFUL HAND MADE 
Not that IKEA JUNK AND ALREADY ASSEMBLED
CASH ONLY    ",HANDMADE PINE COFFEE OR TV TABLE,https://nh.craigslist.org/fuo/6144957396.html,$90,new
Merrimack,"
Beautiful two drawer ""Table"". Could be used in a kitchen to put a microwave on, as a sofa table, in a bathroom, etc. Would look cute painted or could be left as is. We have multiple in stock.
L:32"" W:14"" H:36""
The Furniture Hotel
625 DW Hwy
Merrimack, NH. 03054
Email, call 
 
or Text 
 
","Two Drawer Multi-Use ""Table""",https://nh.craigslist.org/fuo/6156208656.html,$50,excellent
Pembroke,"
Really charming solid wood antique vanity with basket weave seat. Perfect for a little girl's room or dressing area! Missing mirror. Has been loved. There are some surface stains. Great character. 
$75 OBO!    ",Antique Vanity and Seat,https://nh.craigslist.org/fuo/6161850176.html,$60,fair
Merrimack,"
""Harth Products"" greyish, brown faux tile hearth protector. Heat guard for indoor fireplaces. 
L:51"" W:13"" H: 1.25""
The Furniture Hotel
625 DW Hwy
Merrimack, NH. 03054
Email, call 
 
or Text 
 
    ","""Harth Products"" Hearth Protector",https://nh.craigslist.org/fuo/6160145811.html,$40,new
Northwood,"
Used in the guest room and now my 12 year old is moving into the room and wants a bunk bed. Only used a few times. Looks brand new! If interested, please make an offer.
*Contemporary arch design
*Heavy duty construction
*Supports up to 1200 lbs.
Box Spring Required: no
Dimensions: 14.000 inches H x 59.000 inches W x 79.000 inches D    ",Eco Sense Arch Platform bed frame - QUEEN - Like New,https://nh.craigslist.org/fuo/6167617229.html,,like new
Pelham,"
From a smoke free pet free home in excellent unused condition.  Is stored in a space bag.  I have collected gorgeous bedding over the years, and am starting to let some go.  You won't be disappointed with this set - it is just beautiful.  The quilt is shown on a king size bed.  The shams are standard size.  Pickup in Pelham.  Thank You.    ","Quilt set - Gorgeous!  Blacks, Purples, Beige - LOOK!",https://nh.craigslist.org/fuo/6172204380.html,$50,excellent
"Rindge, NH border","
I have a gorgeous oversized chair/small loveseat that's crazy comfortable in perfect condition. It's 54"" x 36"". Non smoking home/no pets on the furniture - no kids. Asking only $ 175.00/bro. Will deliver local. Thanks for looking!    ",Oversized Chair/Small Loveseat in Perfect Condition,https://nh.craigslist.org/fuo/6160954333.html,,like new
Merrimack,"
Pottery barn ""Chloe"" coffee table. In excellent condition. Solid wood. 
L:22.5"" W:52"" H:18""
The Furniture Hotel
625 DW Hwy
Merrimack, NH. 03054
Email, call 
 
or Text 
 
    ","Pottery Barn ""Chloe"" Coffee Table",https://nh.craigslist.org/fuo/6134229434.html,$125,excellent
Merrimack,"
Glass top coffee table with metal base. Beautiful condition.
Beautiful solid wood Ethan Allen dresser with two mirrors. In excellent condition.
The Furniture Hotel
625 Daniel Webster Hwy
Merrimack, NH. 03054
Email, call 
 
or Text 
 
    ",Glass top Coffee Table,https://nh.craigslist.org/fuo/6147727753.html,$75,excellent
Merrimack,"
Human Scale adjustable computer chairs. In excellent condition.We have orange left as pictured. Fantastic deal, very expensive chairs.
Measurements of seat: L:20"" W:20""
Lowest:16""
Highest:20""
The Furniture Hotel
625 Daniel Webster Hwy
Merrimack, NH. 03054
Email, call 
 
or Text 
 
    ",HumanScale Office Chairs,https://nh.craigslist.org/fuo/6172209110.html,$70,excellent
